-184,1
-178,1
-176,1
-155,1
-149,1
-139,2
-138,1
-136,1
-134,2
-133,2
-130,3
-129,1
-128,3
-127,2
-126,2
-125,2
-124,5
-123,1
-122,2
-121,2
-120,1
-119,3
-118,11
-117,2
-116,4
-115,8
-114,2
-113,5
-112,3
-111,3
-110,5
-109,10
-108,9
-107,10
-106,10
-105,6
-104,9
-103,6
-102,9
-101,8
-100,8
-99,13
-98,8
-97,3
-96,12
-95,8
-94,18
-93,7
-92,19
-91,7
-90,16
-89,10
-88,14
-87,19
-86,12
-85,26
-84,20
-83,24
-82,21
-81,18
-80,26
-79,27
-78,32
-77,22
-76,34
-75,28
-74,30
-73,30
-72,37
-71,35
-70,40
-69,35
-68,38
-67,39
-66,42
-65,45
-64,48
-63,42
-62,49
-61,51
-60,56
-59,43
-58,62
-57,61
-56,70
-55,66
-54,65
-53,63
-52,52
-51,69
-50,79
-49,77
-48,86
-47,89
-46,101
-45,92
-44,104
-43,134
-42,139
-41,153
-40,153
-39,151
-38,165
-37,160
-36,175
-35,201
-34,212
-33,214
-32,258
-31,274
-30,267
-29,319
-28,361
-27,382
-26,438
-25,462
-24,541
-23,639
-22,703
-21,792
-20,870
-19,1049
-18,1147
-17,1364
-16,1592
-15,1839
-14,2162
-13,2517
-12,3097
-11,3522
-10,4235
-9,5085
-8,5968
-7,6749
-6,7729
-5,8882
-4,10219
-3,11139
-2,11813
-1,12722
0,23168
1,12563
2,12190
3,11800
4,10405
5,9385
6,8456
7,7298
8,6259
9,5439
10,4581
11,4017
12,3356
13,3053
14,2564
15,2100
16,1799
17,1562
18,1350
19,1188
20,928
21,842
22,769
23,617
24,582
25,528
26,408
27,389
28,327
29,336
30,239
31,232
32,214
33,208
34,194
35,162
36,153
37,146
38,134
39,138
40,120
41,115
42,108
43,102
44,111
45,92
46,81
47,79
48,76
49,70
50,66
51,62
52,58
53,64
54,60
55,60
56,48
57,43
58,51
59,52
60,39
61,55
62,45
63,43
64,45
65,17
66,32
67,42
68,25
69,30
70,34
71,30
72,30
73,23
74,18
75,24
76,27
77,23
78,28
79,19
80,17
81,26
82,17
83,27
84,14
85,11
86,16
87,16
88,7
89,8
90,14
91,11
92,11
93,3
94,10
95,7
96,6
97,9
98,5
99,5
100,7
101,4
102,8
103,5
104,6
105,11
106,8
107,9
108,7
109,8
110,8
111,6
112,9
113,2
114,4
115,2
116,3
117,6
118,6
119,2
120,3
121,3
122,2
123,1
124,4
125,3
126,2
127,1
128,1
129,1
130,1
131,2
132,2
133,1
136,2
141,3
143,1
144,1
147,1
148,1
155,1
164,1
172,1
173,1
177,1
187,2
188,1
189,1
190,1
193,1
196,1
