0,0
1,2
2,6
3,8
4,30
5,42
6,65
7,126
8,113
9,198
10,259
11,229
12,219
13,301
14,229
15,251
16,278
17,219
18,225
19,295
20,223
21,215
22,210
23,177
24,195
25,158
26,168
27,171
28,170
29,179
30,132
31,134
32,159
33,140
34,128
35,124
36,129
37,105
38,114
39,119
40,104
41,112
42,122
43,120
44,120
45,151
46,138
47,122
48,153
49,151
50,175
51,179
52,170
53,188
54,205
55,202
56,218
57,210
58,210
59,226
60,224
61,247
62,235
63,223
64,203
65,264
66,226
67,224
68,216
69,234
70,246
71,212
72,235
73,220
74,277
75,286
76,294
77,326
78,366
79,368
80,419
81,453
82,468
83,444
84,542
85,525
86,501
87,571
88,566
89,574
90,639
91,605
92,649
93,645
94,669
95,670
96,661
97,657
98,637
99,605
100,557
101,482
102,446
103,419
104,363
105,321
106,316
107,266
108,336
109,302
110,273
111,250
112,267
113,267
114,244
115,281
116,223
117,262
118,248
119,263
120,240
121,243
122,245
123,253
124,260
125,278
126,260
127,232
128,270
129,270
130,249
131,246
132,255
133,269
134,333
135,323
136,306
137,354
138,325
139,358
140,377
141,329
142,364
143,364
144,351
145,368
146,379
147,399
148,413
149,438
150,424
151,434
152,435
153,408
154,452
155,437
156,467
157,441
158,470
159,464
160,493
161,458
162,443
163,445
164,468
165,444
166,422
167,447
168,418
169,408
170,408
171,413
172,406
173,409
174,432
175,386
176,410
177,371
178,400
179,398
180,391
181,422
182,418
183,468
184,464
185,459
186,456
187,509
188,545
189,557
190,535
191,470
192,428
193,389
194,318
195,298
196,222
197,222
198,195
199,153
200,197
201,153
202,172
203,162
204,158
205,134
206,153
207,140
208,139
209,150
210,135
211,168
212,148
213,135
214,137
215,124
216,114
217,80
218,77
219,51
220,36
221,26
222,15
223,14
224,2
225,2
255,0
