0,0
2,6
3,13
4,32
5,35
6,67
7,131
8,137
9,157
10,262
11,221
12,216
13,331
14,205
15,223
16,290
17,245
18,225
19,288
20,209
21,186
22,238
23,186
24,188
25,184
26,164
27,163
28,164
29,159
30,172
31,142
32,134
33,140
34,114
35,128
36,131
37,122
38,104
39,106
40,123
41,122
42,97
43,116
44,117
45,104
46,121
47,133
48,130
49,157
50,169
51,173
52,210
53,196
54,198
55,232
56,244
57,192
58,226
59,199
60,207
61,208
62,226
63,255
64,229
65,225
66,222
67,200
68,231
69,248
70,221
71,214
72,249
73,257
74,266
75,261
76,302
77,323
78,366
79,375
80,412
81,417
82,420
83,468
84,476
85,504
86,530
87,591
88,572
89,592
90,552
91,595
92,620
93,648
94,695
95,639
96,660
97,702
98,661
99,621
100,537
101,479
102,446
103,391
104,373
105,348
106,328
107,312
108,335
109,262
110,280
111,246
112,296
113,278
114,248
115,276
116,283
117,249
118,257
119,280
120,247
121,247
122,280
123,239
124,231
125,228
126,250
127,248
128,236
129,249
130,274
131,252
132,279
133,261
134,283
135,327
136,314
137,324
138,324
139,372
140,347
141,365
142,374
143,390
144,388
145,406
146,386
147,381
148,422
149,387
150,465
151,446
152,437
153,409
154,424
155,413
156,446
157,467
158,432
159,443
160,460
161,507
162,410
163,450
164,461
165,477
166,453
167,436
168,425
169,393
170,431
171,414
172,385
173,382
174,399
175,417
176,449
177,389
178,426
179,425
180,444
181,377
182,448
183,428
184,447
185,498
186,458
187,524
188,527
189,522
190,519
191,485
192,438
193,375
194,333
195,303
196,243
197,242
198,187
199,181
200,182
201,156
202,183
203,151
204,138
205,143
206,162
207,127
208,172
209,140
210,125
211,159
212,166
213,164
214,138
215,107
216,96
217,86
218,86
219,46
220,41
221,27
222,17
223,12
224,5
225,1
226,2
227,1
228,1
255,0
