0,-5,0.86789
1,-5,0.855409
2,-5,0.842419
3,-5,0.82505
4,-5,0.805871
5,-5,0.785421
6,-5,0.764308
7,-5,0.743775
8,-5,0.722806
9,-5,0.702482
10,-5,0.682431
11,-5,0.662933
12,-5,0.643875
13,-5,0.625166
14,-5,0.607079
15,-5,0.589039
16,-5,0.57173
17,-5,0.554877
18,-5,0.538361
19,-5,0.522415
20,-5,0.506837
21,-5,0.491994
22,-5,0.477408
23,-5,0.463214
24,-5,0.449691
25,-5,0.435917
26,-5,0.423141
27,-5,0.410218
28,-5,0.398039
29,-5,0.386145
30,-5,0.374144
31,-5,0.363165
32,-5,0.351304
33,-5,0.340676
34,-5,0.329718
35,-5,0.319349
36,-5,0.309708
37,-5,0.299758
38,-5,0.291344
39,-5,0.281986
40,-5,0.273612
41,-5,0.265289
42,-5,0.257064
43,-5,0.249279
44,-5,0.240824
45,-5,0.233221
46,-5,0.224662
47,-5,0.216439
48,-5,0.208123
49,-5,0.199875
50,-5,0.191668
51,-5,0.183384
52,-5,0.175267
53,-5,0.167187
54,-5,0.159436
55,-5,0.151347
56,-5,0.143998
57,-5,0.13577
58,-5,0.128193
59,-5,0.119903
60,-5,0.111578
61,-5,0.103619
62,-5,0.0944465
63,-5,0.086873
64,-5,0.077868
65,-5,0.0702821
66,-5,0.0624134
67,-5,0.0544621
68,-5,0.0479667
69,-5,0.0400818
70,-5,0.0341286
71,-5,0.0269528
72,-5,0.0205475
73,-5,0.0140928
74,-5,0.00697208
75,-5,0.00129113
76,-5,-0.00563102
77,-5,-0.0110914
78,-5,-0.0169746
79,-5,-0.022157
80,-5,-0.0268018
81,-5,-0.0313279
82,-5,-0.0344569
83,-5,-0.0376568
84,-5,-0.0399319
85,-5,-0.0421168
86,-5,-0.0435606
87,-5,-0.0449015
88,-5,-0.0460441
89,-5,-0.0470165
90,-5,-0.0476613
91,-5,-0.0476757
92,-5,-0.0474718
93,-5,-0.046372
94,-5,-0.0457322
95,-5,-0.0442895
96,-5,-0.0431908
97,-5,-0.0419028
98,-5,-0.0405441
99,-5,-0.0399338
100,-5,-0.0385256
101,-5,-0.037792
102,-5,-0.0364796
103,-5,-0.0354336
104,-5,-0.0345618
105,-5,-0.0337571
106,-5,-0.0339633
107,-5,-0.0339706
108,-5,-0.0347275
109,-5,-0.0354023
110,-5,-0.0361923
111,-5,-0.037095
112,-5,-0.0378957
113,-5,-0.0389569
114,-5,-0.0396236
115,-5,-0.0403129
116,-5,-0.0406647
117,-5,-0.040823
118,-5,-0.0408163
119,-5,-0.0405674
120,-5,-0.0403795
121,-5,-0.0398591
122,-5,-0.0391558
123,-5,-0.0379148
124,-5,-0.0362837
125,-5,-0.0344671
126,-5,-0.0319687
127,-5,-0.0294579
