-126,1
-120,1
-117,1
-111,2
-108,1
-105,1
-104,1
-103,3
-102,1
-101,3
-100,1
-99,1
-98,1
-97,2
-96,4
-94,3
-93,3
-92,2
-91,2
-90,2
-89,5
-88,2
-87,2
-86,1
-85,2
-84,2
-83,3
-82,3
-81,6
-80,5
-79,8
-78,4
-77,3
-76,1
-75,4
-74,2
-73,7
-72,4
-71,5
-70,10
-69,6
-68,3
-67,4
-66,5
-65,4
-64,7
-63,10
-62,10
-61,5
-60,15
-59,13
-58,12
-57,15
-56,8
-55,7
-54,11
-53,7
-52,6
-51,17
-50,14
-49,9
-48,13
-47,11
-46,13
-45,14
-44,11
-43,19
-42,26
-41,16
-40,17
-39,28
-38,19
-37,18
-36,31
-35,40
-34,40
-33,40
-32,37
-31,49
-30,54
-29,67
-28,61
-27,63
-26,71
-25,70
-24,88
-23,96
-22,99
-21,121
-20,165
-19,145
-18,205
-17,210
-16,257
-15,356
-14,399
-13,480
-12,596
-11,698
-10,896
-9,1144
-8,1418
-7,1686
-6,2138
-5,2634
-4,3157
-3,3494
-2,4047
-1,4295
0,4373
1,4349
2,4087
3,3603
4,3225
5,2777
6,2448
7,1836
8,1538
9,1162
10,996
11,805
12,658
13,479
14,410
15,328
16,264
17,234
18,188
19,151
20,131
21,124
22,92
23,94
24,78
25,70
26,62
27,34
28,46
29,39
30,46
31,44
32,59
33,30
34,40
35,31
36,24
37,28
38,19
39,19
40,24
41,21
42,14
43,17
44,19
45,8
46,17
47,17
48,11
49,14
50,18
51,8
52,10
53,6
54,8
55,11
56,13
57,9
58,7
59,8
60,6
61,8
62,3
63,3
64,7
65,6
66,6
67,3
68,5
69,6
70,6
71,6
72,5
73,2
74,5
75,4
76,2
77,7
78,4
79,9
80,4
81,4
82,6
83,6
84,3
85,5
86,4
87,4
88,3
89,2
90,2
91,7
92,2
93,2
94,4
95,1
96,3
97,5
98,2
99,1
100,2
101,2
102,3
103,3
104,1
105,3
106,3
107,3
109,3
110,2
111,2
112,4
113,3
114,2
115,1
116,2
117,2
118,2
120,1
122,2
124,1
125,2
127,2
128,1
132,1
135,3
137,1
141,1
142,1
143,1
144,2
145,1
146,1
149,2
150,2
151,2
152,2
153,2
155,1
156,6
157,1
158,1
160,5
161,1
162,3
163,1
164,3
165,1
166,1
167,1
168,3
170,3
171,2
172,1
174,2
175,1
176,1
177,1
178,5
179,1
180,3
181,2
183,2
187,1
