0,10,0.860957
1,10,0.863661
2,10,0.861568
3,10,0.859506
4,10,0.854034
5,10,0.845793
6,10,0.83883
7,10,0.825318
8,10,0.815719
9,10,0.801121
10,10,0.788863
11,10,0.774687
12,10,0.760499
13,10,0.74813
14,10,0.732879
15,10,0.72162
16,10,0.707215
17,10,0.696026
18,10,0.682743
19,10,0.670977
20,10,0.659232
21,10,0.646646
22,10,0.636038
23,10,0.623572
24,10,0.614018
25,10,0.601798
26,10,0.592212
27,10,0.58093
28,10,0.570901
29,10,0.561093
30,10,0.550592
31,10,0.541898
32,10,0.530874
33,10,0.523102
34,10,0.512432
35,10,0.504572
36,10,0.49509
37,10,0.486518
38,10,0.478381
39,10,0.468473
40,10,0.461536
41,10,0.450949
42,10,0.444141
43,10,0.43414
44,10,0.426368
45,10,0.417829
46,10,0.408294
47,10,0.401125
48,10,0.390528
49,10,0.383898
50,10,0.37338
51,10,0.365793
52,10,0.356421
53,10,0.347363
54,10,0.339488
55,10,0.329357
56,10,0.322446
57,10,0.312123
58,10,0.30529
59,10,0.295703
60,10,0.288123
61,10,0.279911
62,10,0.27143
63,10,0.264401
64,10,0.255052
65,10,0.248913
66,10,0.239381
67,10,0.233459
68,10,0.22455
69,10,0.217738
70,10,0.210753
71,10,0.202652
72,10,0.197732
73,10,0.189015
74,10,0.18542
75,10,0.177465
76,10,0.173177
77,10,0.167519
78,10,0.16169
79,10,0.158395
80,10,0.151242
81,10,0.148902
82,10,0.141531
83,10,0.138112
84,10,0.132297
85,10,0.12701
86,10,0.122676
87,10,0.115544
88,10,0.112362
89,10,0.104918
90,10,0.101372
91,10,0.0951299
92,10,0.0908338
93,10,0.086316
94,10,0.0811142
95,10,0.078149
96,10,0.0726239
97,10,0.0702251
98,10,0.0646896
99,10,0.0622271
100,10,0.0574329
101,10,0.0540661
102,10,0.0508821
103,10,0.0465973
104,10,0.0447055
105,10,0.0393699
106,10,0.0378457
107,10,0.0325778
108,10,0.0301036
109,10,0.0261658
110,10,0.022378
111,10,0.0201165
112,10,0.0148686
113,10,0.013579
114,10,0.0085625
115,10,0.00700973
116,10,0.00314889
117,10,0.000493247
118,10,-0.00160003
119,10,-0.00562596
120,10,-0.00668033
121,10,-0.0108776
122,10,-0.0117292
123,10,-0.0155992
124,10,-0.0173555
125,10,-0.0199349
126,10,-0.0230723
127,10,-0.0248524
