0,-10,0.551342
1,-10,0.547612
2,-10,0.535729
3,-10,0.532036
4,-10,0.520223
5,-10,0.510164
6,-10,0.500054
7,-10,0.484581
8,-10,0.477505
9,-10,0.460589
10,-10,0.454055
11,-10,0.438575
12,-10,0.430176
13,-10,0.418657
14,-10,0.406663
15,-10,0.399447
16,-10,0.384905
17,-10,0.380181
18,-10,0.365362
19,-10,0.359875
20,-10,0.347705
21,-10,0.339315
22,-10,0.331469
23,-10,0.319611
24,-10,0.315344
25,-10,0.301285
26,-10,0.297454
27,-10,0.284528
28,-10,0.278439
29,-10,0.269086
30,-10,0.259265
31,-10,0.253902
32,-10,0.241131
33,-10,0.237585
34,-10,0.224744
35,-10,0.220613
36,-10,0.210394
37,-10,0.203195
38,-10,0.196216
39,-10,0.185354
40,-10,0.180917
41,-10,0.168672
42,-10,0.165246
43,-10,0.15424
44,-10,0.149427
45,-10,0.141699
46,-10,0.134757
47,-10,0.130796
48,-10,0.121932
49,-10,0.120761
50,-10,0.111796
51,-10,0.110788
52,-10,0.103984
53,-10,0.101405
54,-10,0.0979929
55,-10,0.0931693
56,-10,0.0933445
57,-10,0.0872211
58,-10,0.0890199
59,-10,0.0835343
60,-10,0.0852133
61,-10,0.0829559
62,-10,0.0827043
63,-10,0.0840659
64,-10,0.0817934
65,-10,0.0858829
66,-10,0.0829093
67,-10,0.0875734
68,-10,0.0858698
69,-10,0.0889513
70,-10,0.089845
71,-10,0.0901227
72,-10,0.0935118
73,-10,0.0913295
74,-10,0.0959386
75,-10,0.0931731
76,-10,0.0967813
77,-10,0.0954841
78,-10,0.0969749
79,-10,0.0981829
80,-10,0.0969555
81,-10,0.100538
82,-10,0.0979437
83,-10,0.102491
84,-10,0.100613
85,-10,0.104494
86,-10,0.104909
87,-10,0.106717
88,-10,0.110509
89,-10,0.110178
90,-10,0.116034
91,-10,0.114888
92,-10,0.12104
93,-10,0.120639
94,-10,0.1243
95,-10,0.126079
96,-10,0.126131
97,-10,0.129494
98,-10,0.126389
99,-10,0.130317
100,-10,0.126398
101,-10,0.128901
102,-10,0.126371
103,-10,0.125557
104,-10,0.125418
105,-10,0.121194
106,-10,0.123062
107,-10,0.11768
108,-10,0.119672
109,-10,0.115134
110,-10,0.11505
111,-10,0.112618
112,-10,0.109411
113,-10,0.109469
114,-10,0.104244
115,-10,0.105822
116,-10,0.100533
117,-10,0.101856
118,-10,0.0980817
119,-10,0.0969029
120,-10,0.0954231
121,-10,0.0913958
122,-10,0.0919623
123,-10,0.0860416
124,-10,0.0875542
125,-10,0.0824422
126,-10,0.0831339
127,-10,0.0805459
