0,0
58,1
60,2
62,3
63,3
64,2
65,1
66,1
68,1
69,1
70,1
72,2
73,1
75,5
77,1
78,3
79,1
80,2
81,2
83,1
84,5
85,2
86,2
87,8
88,7
89,11
90,9
91,13
92,45
93,34
94,170
95,113
96,198
97,586
98,415
99,1177
100,711
101,841
102,2092
103,1149
104,2768
105,1593
106,1755
107,3962
108,2142
109,5045
110,2764
111,2835
112,5857
113,3114
114,6509
115,3508
116,3482
117,7024
118,3219
119,5736
120,2613
121,2573
122,5053
123,2694
124,5790
125,3305
126,3483
127,7644
128,3793
129,6978
130,2819
131,2483
132,4109
133,1898
134,3669
135,1586
136,1527
137,2788
138,1272
139,2350
140,1021
141,1163
142,2355
143,1003
144,2384
145,1051
146,1336
147,2356
148,1014
149,2271
150,1111
151,1236
152,2178
153,1013
154,2201
155,1040
156,1228
157,2268
158,1030
159,2265
160,1115
161,1151
162,2050
163,969
164,1911
165,849
166,851
167,1622
168,753
169,1469
170,661
171,620
172,1236
173,571
174,1145
175,573
176,1093
177,556
178,559
179,1158
180,596
181,1232
182,627
183,696
184,1477
185,776
186,1723
187,941
188,1045
189,2251
190,1101
191,2506
192,1385
193,1499
194,3073
195,1564
196,3365
197,1782
198,1937
199,4205
200,2210
201,5050
202,2744
203,2942
204,5871
205,2780
206,5219
207,2236
208,1948
209,3111
210,1160
211,1658
212,536
213,332
214,424
215,104
216,130
217,30
218,31
219,28
220,5
221,5
222,3
223,1
225,2
226,1
230,1
236,2
238,1
255,0
