0,-5,0.818795
1,-5,0.803959
2,-5,0.789351
3,-5,0.769466
4,-5,0.748396
5,-5,0.725163
6,-5,0.702276
7,-5,0.679218
8,-5,0.656725
9,-5,0.634843
10,-5,0.613109
11,-5,0.592679
12,-5,0.571657
13,-5,0.552224
14,-5,0.532335
15,-5,0.513564
16,-5,0.494958
17,-5,0.477102
18,-5,0.459946
19,-5,0.44287
20,-5,0.427176
21,-5,0.411283
22,-5,0.396761
23,-5,0.381823
24,-5,0.368085
25,-5,0.354125
26,-5,0.341039
27,-5,0.328419
28,-5,0.315852
29,-5,0.304439
30,-5,0.292066
31,-5,0.281308
32,-5,0.269224
33,-5,0.258567
34,-5,0.247581
35,-5,0.236949
36,-5,0.227638
37,-5,0.217281
38,-5,0.209262
39,-5,0.199552
40,-5,0.191653
41,-5,0.183098
42,-5,0.174974
43,-5,0.167567
44,-5,0.158934
45,-5,0.15209
46,-5,0.143352
47,-5,0.13621
48,-5,0.127996
49,-5,0.120774
50,-5,0.113516
51,-5,0.105965
52,-5,0.0994823
53,-5,0.0919754
54,-5,0.0862263
55,-5,0.0790807
56,-5,0.0735875
57,-5,0.066825
58,-5,0.060686
59,-5,0.0543851
60,-5,0.0470777
61,-5,0.0411365
62,-5,0.0329749
63,-5,0.0271617
64,-5,0.0193521
65,-5,0.0131887
66,-5,0.00676054
67,-5,-7.14598e-005
68,-5,-0.00490142
69,-5,-0.0117306
70,-5,-0.015812
71,-5,-0.0218826
72,-5,-0.026384
73,-5,-0.031515
74,-5,-0.0369956
75,-5,-0.0409807
76,-5,-0.0464837
77,-5,-0.0497472
78,-5,-0.0545082
79,-5,-0.0574379
80,-5,-0.0606983
81,-5,-0.0630136
82,-5,-0.0641585
83,-5,-0.0654707
84,-5,-0.0652049
85,-5,-0.0657572
86,-5,-0.0643848
87,-5,-0.0640289
88,-5,-0.0625808
89,-5,-0.0615987
90,-5,-0.0602531
91,-5,-0.0578506
92,-5,-0.0559356
93,-5,-0.0522571
94,-5,-0.0500899
95,-5,-0.0463509
96,-5,-0.043841
97,-5,-0.0409953
98,-5,-0.0381009
99,-5,-0.0363852
100,-5,-0.0334456
101,-5,-0.0318533
102,-5,-0.0289594
103,-5,-0.027064
104,-5,-0.024695
105,-5,-0.0229317
106,-5,-0.0219172
107,-5,-0.0207568
108,-5,-0.0206675
109,-5,-0.0199027
110,-5,-0.0200021
111,-5,-0.0195238
112,-5,-0.019738
113,-5,-0.0195433
114,-5,-0.0193443
115,-5,-0.0190583
116,-5,-0.0181958
117,-5,-0.0176268
118,-5,-0.0162701
119,-5,-0.015567
120,-5,-0.0140413
121,-5,-0.0128237
122,-5,-0.0110255
123,-5,-0.00858482
124,-5,-0.00585603
125,-5,-0.00221221
126,-5,0.0014622
127,-5,0.00618505
