0,0
54,1
55,7
56,14
57,36
58,36
59,106
60,151
61,216
62,129
63,326
64,455
65,638
66,877
67,548
68,1426
69,1849
70,2096
71,1054
72,2609
73,2651
74,2751
75,1747
76,3166
77,3371
78,3615
79,3621
80,1841
81,3821
82,3868
83,3754
84,2126
85,3813
86,4256
87,4414
88,4671
89,2406
90,5523
91,6104
92,6864
93,3735
94,8142
95,9165
96,9525
97,5126
98,10487
99,10087
100,10081
101,9543
102,4275
103,8472
104,7647
105,6710
106,3278
107,5812
108,5376
109,5170
110,2403
111,4519
112,4272
113,4023
114,3825
115,1845
116,4120
117,4111
118,3917
119,2218
120,3587
121,3556
122,3058
123,2155
124,791
125,1150
126,782
127,550
128,256
129,380
130,267
131,144
132,37
133,20
134,12
135,4
136,10
137,2
138,3
139,6
140,5
142,2
143,6
144,3
145,1
147,2
148,2
149,1
164,1
168,1
169,2
170,4
171,2
172,2
173,3
174,3
175,9
176,1
177,2
178,3
179,6
180,4
181,3
182,7
183,14
184,14
185,8
186,33
187,33
188,28
189,17
190,21
191,32
192,36
193,30
194,11
195,16
196,3
197,3
198,2
199,1
200,3
201,3
202,1
203,4
204,12
205,10
206,9
207,8
208,13
209,17
210,17
211,6
212,14
213,17
214,12
215,5
216,2
217,2
219,1
255,0
