0,1
1,2
2,3
3,11
4,30
5,41
6,63
7,91
8,159
9,166
10,250
11,218
12,215
13,293
14,197
15,229
16,302
17,245
18,230
19,260
20,210
21,204
22,247
23,171
24,160
25,183
26,175
27,157
28,169
29,140
30,148
31,146
32,143
33,114
34,123
35,110
36,118
37,80
38,106
39,87
40,103
41,102
42,108
43,111
44,107
45,133
46,126
47,130
48,132
49,167
50,159
51,184
52,204
53,188
54,222
55,216
56,216
57,209
58,230
59,240
60,236
61,212
62,241
63,225
64,225
65,234
66,227
67,213
68,227
69,217
70,238
71,216
72,244
73,268
74,242
75,275
76,292
77,340
78,333
79,374
80,434
81,448
82,462
83,472
84,507
85,475
86,517
87,563
88,545
89,614
90,590
91,583
92,624
93,671
94,646
95,666
96,731
97,687
98,595
99,608
100,507
101,498
102,420
103,395
104,391
105,350
106,316
107,290
108,308
109,314
110,280
111,293
112,276
113,257
114,269
115,238
116,275
117,246
118,258
119,244
120,247
121,273
122,209
123,276
124,255
125,269
126,241
127,262
128,244
129,279
130,277
131,266
132,264
133,277
134,311
135,328
136,283
137,370
138,315
139,362
140,367
141,343
142,395
143,334
144,405
145,377
146,384
147,394
148,394
149,425
150,401
151,462
152,432
153,457
154,419
155,434
156,422
157,482
158,492
159,456
160,473
161,477
162,465
163,478
164,473
165,470
166,474
167,418
168,391
169,404
170,401
171,392
172,400
173,391
174,399
175,409
176,431
177,420
178,415
179,389
180,445
181,421
182,426
183,410
184,452
185,461
186,509
187,525
188,519
189,525
190,510
191,446
192,474
193,416
194,342
195,270
196,255
197,225
198,188
199,209
200,180
201,158
202,168
203,156
204,170
205,152
206,136
207,135
208,131
209,142
210,155
211,158
212,165
213,149
214,143
215,122
216,101
217,80
218,77
219,43
220,51
221,18
222,21
223,11
224,4
225,3
255,0
